[883634135559.6348, -0.0, -3.005142832890684e-17, 2.440817569555099e-06, -8.682432222669429e-09, -0.9606801128780349, -1.5177075322583206e-20, -7.825467283387368e-22, 2.4816787097576503e-13, -1.652090153352455e-11, -2.3267923178666314e-13, 1.3483720752727929e-13]
[1183497349729.0383, 0.0, 4.81192036031585e-17, 1.983920175080921e-06, -5.265298482523201e-07, -0.9932688133341253, 2.722999268739112e-20, -4.915188979899044e-21, -3.6759873934086213e-13, -5.9260179286547e-12, 2.273963365792722e-11, -2.506397260561254e-12]
[3575991799497.829, -0.0, 2.803574052407968e-17, 2.4358128775761455e-06, -7.28382894079005e-08, 0.00402772096996326, 6.4382376143052375e-21, -2.1082745921852528e-20, -1.9854838496366434e-11, -8.143589872924873e-14, 2.2419123197595247e-12, -1.7803664888460357e-11]
[3630773125087.7124, -0.0, 2.1216084911732608e-17, 1.2257452927300024e-06, -9.233355949450096e-08, -0.1323853068012213, 2.084693788925029e-20, -5.269696121402012e-22, -5.486292481023255e-12, 1.371958149084391e-12, -4.85019253094062e-15, -2.7775765716937983e-12]
[3896415023872.38, -0.0, -1.377034312772146e-16, -1.6649048986147351e-06, -3.456514978890496e-08, -0.17944212929630768, -1.522588988618332e-20, -3.0950171641809256e-22, -1.3271214088253815e-12, 3.053262665378853e-12, -5.173061596145512e-12, 4.486670330564149e-12]
[3981167759353.3457, -0.0, 4.3768594105295976e-17, 1.2699176120397367e-07, 3.7843890371894657e-07, 0.004096793043892074, -8.204005995626786e-21, -1.1005569353319711e-20, -2.3401235413398032e-11, -3.703872273020454e-12, 2.639147074134652e-12, -1.3855229871566092e-11]
[4297334011685.166, 0.0, -1.6334675259174542e-17, -1.151675944041402e-05, -1.816935089289382e-07, -0.02163312478301597, 1.9911513622268885e-20, -1.3535130167048428e-21, 9.133203654324957e-14, -7.926827424780728e-13, -8.096273455217353e-13, -8.267215077809658e-12]
[4498069373063.662, 0.0, -5.7662322162755995e-18, -8.45860180485474e-08, -2.0345932055486316e-08, -0.0775710714112084, 1.0907779063572388e-20, 1.4303869007583632e-21, -1.583416193775153e-12, 3.12145538724065e-12, -1.0232806994445169e-11, -6.849622320098451e-13]
[4596451780455.829, 0.0, -2.575752439458497e-17, 3.2609379141057903e-05, 5.767913845606003e-09, -0.05921838820393495, -5.8731822399107235e-21, -2.401451285155611e-22, -4.6938544109903085e-12, 6.194431883761856e-13, -3.299228149095321e-13, -1.9507588972949524e-12]
[4982123893956.665, 0.0, -1.399195017992306e-18, 4.283478048055454e-05, -4.515118024337726e-09, -0.07927062462604362, -3.777044622853846e-20, -1.938437059031167e-19, -1.1531523038941275e-12, 4.780811884439867e-12, -1.066187252402865e-14, 3.0312087551055733e-12]
[5209479988316.652, -0.0, 7.198192845755092e-17, -3.578382260030772e-05, 4.380442632291331e-07, -0.03277465180858563, 2.1512784113002337e-21, -5.59330452727288e-20, -5.416845717923603e-12, 2.6742688647983066e-12, -3.403204061569205e-13, 7.739241600630526e-14]
[5263388113854.227, -0.0, 4.9824300436398174e-18, -9.305947792012105e-08, -1.568244862688567e-07, 0.021112066131113674, -1.4835349109012754e-19, -6.85010396449604e-21, -6.573376087931465e-12, -9.904379586011149e-13, 1.1979313486211492e-12, -4.978685728328131e-12]
[5295931308053.123, -0.0, -1.2227720867915258e-17, -1.8379724873963918e-05, 1.2702222522082124e-08, -0.027994189819755093, -2.0951715212194698e-20, -8.592851464432549e-21, 3.393141414532431e-11, -2.5157617487869356e-12, 4.48365003747324e-12, 1.3669519568328388e-13]
[5332448037136.121, 0.0, -1.7290791171756294e-17, -7.430076170521546e-06, 2.8489795639066255e-08, -0.0809715511691845, 2.678453294613932e-22, 8.02352322398657e-20, 4.966894885691583e-12, 2.2256006824989796e-11, 4.987608542369312e-12, 5.639999597447158e-12]
[5436526959694.801, -0.0, -7.08836851213167e-19, 9.981049063482887e-05, 7.738151238672862e-08, -0.014971328957627685, 1.1691212181890108e-20, 3.582066696234268e-21, 3.7832839041928415e-13, -2.9385087719183047e-13, 2.5488986203557667e-13, -6.684916962323727e-14]
[5470064885516.143, 0.0, -1.4216777047498293e-18, -1.4883714414106723e-05, 6.550655461271683e-09, -0.06564418843639643, -1.5721867920071333e-21, 1.161429552301081e-20, 2.9461915697557536e-13, 1.1401836307043247e-12, -5.829254661624102e-12, 5.324927294956029e-12]
[5477767980549.888, 0.0, -8.693967560835927e-17, 7.124896673968725e-05, 3.3259777508012847e-09, -0.006165508901800041, 1.7439149736659573e-20, -5.77561534076471e-24, -1.596833502457915e-12, 6.550803438102479e-15, -3.8784490219575475e-12, -5.696055817457405e-13]
[5656361461284.687, -0.0, 3.917876089535059e-18, 1.9113850506096125e-05, 1.297380879130012e-07, 0.0006419102277943351, 2.851727422237127e-20, 7.798750360147455e-21, 6.151778294125831e-14, 1.2814190085166714e-11, -2.8148173906330383e-13, -6.39108117230689e-14]
[5759651949353.345, -0.0, 3.4375967278138758e-18, -1.5877573584518632e-06, -1.2183586439612534e-08, 0.02420003539279985, 4.5056611868569836e-20, 3.4575617657254064e-20, 1.9651846186750083e-11, -1.1355016545622456e-15, -5.788335364605841e-12, -1.580229578185765e-12]
[5845870807836.832, 0.0, -4.1541018018620766e-19, -5.312745046421956e-07, 2.9164874664080607e-08, -0.022256415237043466, 8.52327968126615e-20, 7.809088873489339e-21, -1.751609871747775e-12, 3.5261336278756066e-14, 3.0593638562111508e-12, 3.453220989228354e-12]
[5872338470040.938, 0.0, 4.058899299410547e-19, 3.034320404710328e-05, 4.602082298645802e-07, 0.01668323981615646, -2.3766048021997195e-20, 4.123495063203261e-20, -4.4442486457157107e-13, 6.1930321423763685e-15, 3.894926906364168e-12, -2.4388754067779545e-13]
[5960496263419.086, 0.0, 9.76500160573322e-18, 1.281499473444345e-05, -1.9183298795947768e-08, -0.020238334382451935, 3.907534255697224e-20, -2.52586260163123e-21, 2.178739954732319e-11, -1.3932746524631144e-15, 5.001533860833566e-12, 3.9884061012325215e-12]
[5962520364581.487, 0.0, 7.233753153473441e-17, -1.0906011545572992e-05, 4.319592471161506e-08, 0.003830721505015218, -2.0846026289170507e-20, -2.8263896629117388e-24, -7.016058700054794e-13, 5.198705956738431e-12, -2.6538222010440378e-12, 1.7752538929717244e-12]
[6029598713202.31, -0.0, 3.190364597172646e-18, 3.3313344555215425e-05, 2.415449518565865e-08, 0.057685761556112346, -5.599899016387961e-22, -1.2804864576345038e-19, 3.9821065808993877e-13, 1.5717979810533517e-11, 9.84088498465133e-12, -3.390840925338115e-12]
[6079503873389.2, 0.0, -9.281134589986106e-18, -1.123840703314226e-07, -9.732766177819648e-08, 0.05860325104945002, -1.7011558510276072e-19, -1.0937192757106403e-20, 3.720083332046589e-12, 1.268138601561038e-11, 1.5969903691585357e-11, -3.2621352289693107e-12]
[6166542792778.845, 0.0, 1.4350913281305388e-18, -6.592799859571734e-07, -2.0714015881422633e-07, 0.01013676179918195, -1.1116511875439898e-21, -1.884080424111616e-20, 1.1271520563093321e-11, -2.0220015197249064e-14, 1.1868976488594516e-11, 2.223760145018648e-12]
[6422999689892.499, -0.0, -1.5288957898739006e-18, -6.070542549489856e-06, 3.715300405066325e-09, -0.052173727158371444, -4.120095008711343e-20, -2.5212979681564408e-20, 8.406579206444606e-12, -4.724139041517049e-13, -2.753984056794133e-13, 1.022309743620901e-11]
[6437936306320.973, -0.0, -7.438909547864687e-19, 0.00010410036211319388, 5.274659611923028e-08, 0.028974339310346, -5.007681644839973e-20, -2.623032190941728e-21, 3.3012439199597167e-12, 7.98811795972004e-14, -3.135476292092876e-12, 2.4361941710488267e-12]
[6480344982053.947, 0.0, -1.420541727882531e-18, 4.805034883968827e-06, 9.118995061893527e-08, 0.20642523703539772, -1.4254167744855664e-20, -2.475097030201225e-21, -1.3895065346804244e-12, -3.2613393252689625e-12, 3.2194236654008965e-11, -1.5829575974195974e-11]
[6581203649284.439, 0.0, 5.1177504046284335e-17, -7.624854345788009e-07, -1.185861129795549e-08, -0.0029820114336491783, 1.5922042880295978e-20, -2.635528879781494e-19, -9.234913030458566e-12, 1.9122421539830965e-15, 1.9599164981811046e-11, 6.0279141210946035e-12]
[6598420153020.592, -0.0, -4.93832619365544e-17, -3.118594077175933e-05, 2.8246598278686647e-08, 0.07905816384599919, -1.6316521722019545e-20, -2.266952287780955e-22, 4.490799762303185e-12, -1.0279104009631176e-11, 1.3473088948223432e-11, -1.8182206146422833e-12]
[6642384195263.04, 0.0, -1.6574542725735293e-18, -1.833395136092562e-05, -1.146572216481663e-09, -0.06339087642674142, 1.6175549524164614e-21, 1.0385751029088437e-20, 2.8669963753093338e-12, -1.7861934006979913e-11, 6.45157552109739e-12, 1.254569743576794e-11]
